year,month,min_gwl,mean_gwl,max_gwl,ms_nr,ms_nr_global
2009,8,,,,W_GWM1966,hh-W_GWM1966
2009,9,,,,W_GWM1966,hh-W_GWM1966
2009,10,,,,W_GWM1966,hh-W_GWM1966
2009,11,,,,W_GWM1966,hh-W_GWM1966
2009,12,,,,W_GWM1966,hh-W_GWM1966
2010,1,,,,W_GWM1966,hh-W_GWM1966
2010,2,,,,W_GWM1966,hh-W_GWM1966
2010,3,,,,W_GWM1966,hh-W_GWM1966
2010,4,,,,W_GWM1966,hh-W_GWM1966
2010,5,,,,W_GWM1966,hh-W_GWM1966
2010,6,,,,W_GWM1966,hh-W_GWM1966
2010,7,,,,W_GWM1966,hh-W_GWM1966
2010,8,,,,W_GWM1966,hh-W_GWM1966
2010,9,,,,W_GWM1966,hh-W_GWM1966
2010,10,,,,W_GWM1966,hh-W_GWM1966
2010,11,,,,W_GWM1966,hh-W_GWM1966
2010,12,,,,W_GWM1966,hh-W_GWM1966
2011,1,,,,W_GWM1966,hh-W_GWM1966
2011,2,,,,W_GWM1966,hh-W_GWM1966
2011,3,,,,W_GWM1966,hh-W_GWM1966
2011,4,,,,W_GWM1966,hh-W_GWM1966
2011,5,,,,W_GWM1966,hh-W_GWM1966
2011,6,,,,W_GWM1966,hh-W_GWM1966
2011,7,,,,W_GWM1966,hh-W_GWM1966
2011,8,,,,W_GWM1966,hh-W_GWM1966
2011,9,,,,W_GWM1966,hh-W_GWM1966
2011,10,,,,W_GWM1966,hh-W_GWM1966
2011,11,,,,W_GWM1966,hh-W_GWM1966
2011,12,,,,W_GWM1966,hh-W_GWM1966
2012,1,,,,W_GWM1966,hh-W_GWM1966
2012,2,,,,W_GWM1966,hh-W_GWM1966
2012,3,,,,W_GWM1966,hh-W_GWM1966
2012,4,,,,W_GWM1966,hh-W_GWM1966
2012,5,,,,W_GWM1966,hh-W_GWM1966
2012,6,,,,W_GWM1966,hh-W_GWM1966
2012,7,,,,W_GWM1966,hh-W_GWM1966
2012,8,,,,W_GWM1966,hh-W_GWM1966
2012,9,,,,W_GWM1966,hh-W_GWM1966
2012,10,,,,W_GWM1966,hh-W_GWM1966
2012,11,,,,W_GWM1966,hh-W_GWM1966
2012,12,,,,W_GWM1966,hh-W_GWM1966
2013,1,,,,W_GWM1966,hh-W_GWM1966
2013,2,,,,W_GWM1966,hh-W_GWM1966
2013,3,,,,W_GWM1966,hh-W_GWM1966
2013,4,,,,W_GWM1966,hh-W_GWM1966
2013,5,,,,W_GWM1966,hh-W_GWM1966
2013,6,,,,W_GWM1966,hh-W_GWM1966
2013,7,,,,W_GWM1966,hh-W_GWM1966
2013,8,,,,W_GWM1966,hh-W_GWM1966
2013,9,,,,W_GWM1966,hh-W_GWM1966
2013,10,,,,W_GWM1966,hh-W_GWM1966
2013,11,,,,W_GWM1966,hh-W_GWM1966
2013,12,,,,W_GWM1966,hh-W_GWM1966
2014,1,28.52,28.52,28.52,W_GWM1966,hh-W_GWM1966
2014,2,28.55,28.55,28.55,W_GWM1966,hh-W_GWM1966
2014,3,28.5,28.5,28.5,W_GWM1966,hh-W_GWM1966
2014,4,28.6,28.6,28.6,W_GWM1966,hh-W_GWM1966
2014,5,28.59,28.59,28.59,W_GWM1966,hh-W_GWM1966
2014,6,28.28,28.28,28.28,W_GWM1966,hh-W_GWM1966
2014,7,28.03,28.03,28.03,W_GWM1966,hh-W_GWM1966
2014,8,27.77,27.77,27.77,W_GWM1966,hh-W_GWM1966
2014,9,27.61,27.61,27.61,W_GWM1966,hh-W_GWM1966
2014,10,27.47,27.47,27.47,W_GWM1966,hh-W_GWM1966
2014,11,27.42,27.42,27.42,W_GWM1966,hh-W_GWM1966
2014,12,27.51,27.51,27.51,W_GWM1966,hh-W_GWM1966
2015,1,28.51,28.51,28.51,W_GWM1966,hh-W_GWM1966
2015,2,28.62,28.62,28.62,W_GWM1966,hh-W_GWM1966
2015,3,28.68,28.68,28.68,W_GWM1966,hh-W_GWM1966
2015,4,28.72,28.72,28.72,W_GWM1966,hh-W_GWM1966
2015,5,28.52,28.52,28.52,W_GWM1966,hh-W_GWM1966
2015,6,28.22,28.22,28.22,W_GWM1966,hh-W_GWM1966
2015,7,27.84,27.84,27.84,W_GWM1966,hh-W_GWM1966
2015,8,27.74,27.74,27.74,W_GWM1966,hh-W_GWM1966
2015,9,27.7,27.7,27.7,W_GWM1966,hh-W_GWM1966
2015,10,27.76,27.76,27.76,W_GWM1966,hh-W_GWM1966
2015,11,27.98,27.98,27.98,W_GWM1966,hh-W_GWM1966
2015,12,28.53,28.53,28.53,W_GWM1966,hh-W_GWM1966
2016,1,28.53,28.53,28.53,W_GWM1966,hh-W_GWM1966
2016,2,28.84,28.84,28.84,W_GWM1966,hh-W_GWM1966
2016,3,28.83,28.83,28.83,W_GWM1966,hh-W_GWM1966
2016,4,28.69,28.69,28.69,W_GWM1966,hh-W_GWM1966
2016,5,28.57,28.57,28.57,W_GWM1966,hh-W_GWM1966
2016,6,28.43,28.43,28.43,W_GWM1966,hh-W_GWM1966
2016,7,28.6,28.6,28.6,W_GWM1966,hh-W_GWM1966
2016,8,28.27,28.27,28.27,W_GWM1966,hh-W_GWM1966
2016,9,27.99,27.99,27.99,W_GWM1966,hh-W_GWM1966
2016,10,27.77,27.77,27.77,W_GWM1966,hh-W_GWM1966
2016,11,27.71,27.71,27.71,W_GWM1966,hh-W_GWM1966
2016,12,27.79,27.79,27.79,W_GWM1966,hh-W_GWM1966
2017,1,28.29,28.29,28.29,W_GWM1966,hh-W_GWM1966
2017,2,28.46,28.46,28.46,W_GWM1966,hh-W_GWM1966
2017,3,28.76,28.76,28.76,W_GWM1966,hh-W_GWM1966
2017,4,28.79,28.79,28.79,W_GWM1966,hh-W_GWM1966
2017,5,28.81,28.81,28.81,W_GWM1966,hh-W_GWM1966
2017,6,28.68,28.68,28.68,W_GWM1966,hh-W_GWM1966
2017,7,28.75,28.75,28.75,W_GWM1966,hh-W_GWM1966
2017,8,28.78,28.78,28.78,W_GWM1966,hh-W_GWM1966
2017,9,28.68,28.68,28.68,W_GWM1966,hh-W_GWM1966
2017,10,28.86,28.86,28.86,W_GWM1966,hh-W_GWM1966
2017,11,29.15,29.15,29.15,W_GWM1966,hh-W_GWM1966
2017,12,29.25,29.25,29.25,W_GWM1966,hh-W_GWM1966
2018,1,29.31,29.31,29.31,W_GWM1966,hh-W_GWM1966
2018,2,28.96,28.96,28.96,W_GWM1966,hh-W_GWM1966
2018,3,28.85,28.85,28.85,W_GWM1966,hh-W_GWM1966
2018,4,28.85,28.85,28.85,W_GWM1966,hh-W_GWM1966
2018,5,28.67,28.67,28.67,W_GWM1966,hh-W_GWM1966
2018,6,28.27,28.27,28.27,W_GWM1966,hh-W_GWM1966
2018,7,28.0,28.0,28.0,W_GWM1966,hh-W_GWM1966
2018,8,,,,W_GWM1966,hh-W_GWM1966
2018,9,,,,W_GWM1966,hh-W_GWM1966
2018,10,27.24,27.24,27.24,W_GWM1966,hh-W_GWM1966
2018,11,27.09,27.09,27.09,W_GWM1966,hh-W_GWM1966
2018,12,27.07,27.07,27.07,W_GWM1966,hh-W_GWM1966
2019,1,27.29,27.29,27.29,W_GWM1966,hh-W_GWM1966
2019,2,27.63,27.63,27.63,W_GWM1966,hh-W_GWM1966
2019,3,28.04,28.04,28.04,W_GWM1966,hh-W_GWM1966
2019,4,28.21,28.21,28.21,W_GWM1966,hh-W_GWM1966
2019,5,27.97,27.97,27.97,W_GWM1966,hh-W_GWM1966
2019,6,,,,W_GWM1966,hh-W_GWM1966
2019,7,,,,W_GWM1966,hh-W_GWM1966
2019,8,27.31,27.31,27.31,W_GWM1966,hh-W_GWM1966
2019,9,27.14,27.14,27.14,W_GWM1966,hh-W_GWM1966
2019,10,27.23,27.23,27.23,W_GWM1966,hh-W_GWM1966
2019,11,27.46,27.46,27.46,W_GWM1966,hh-W_GWM1966
2019,12,27.66,27.66,27.66,W_GWM1966,hh-W_GWM1966
2020,1,28.02,28.02,28.02,W_GWM1966,hh-W_GWM1966
2020,2,28.56,28.56,28.56,W_GWM1966,hh-W_GWM1966
2020,3,28.76,28.76,28.76,W_GWM1966,hh-W_GWM1966
2020,4,28.54,28.54,28.54,W_GWM1966,hh-W_GWM1966
2020,5,28.24,28.24,28.24,W_GWM1966,hh-W_GWM1966
2020,6,27.94,27.94,27.94,W_GWM1966,hh-W_GWM1966
2020,7,27.66,27.66,27.66,W_GWM1966,hh-W_GWM1966
2020,8,27.4,27.4,27.4,W_GWM1966,hh-W_GWM1966
2020,9,27.19,27.19,27.19,W_GWM1966,hh-W_GWM1966
2020,10,27.02,27.02,27.02,W_GWM1966,hh-W_GWM1966
2020,11,26.95,26.95,26.95,W_GWM1966,hh-W_GWM1966
2020,12,26.87,26.87,26.87,W_GWM1966,hh-W_GWM1966
2021,1,27.11,27.11,27.11,W_GWM1966,hh-W_GWM1966
2021,2,27.55,27.55,27.55,W_GWM1966,hh-W_GWM1966
2021,3,27.82,27.82,27.82,W_GWM1966,hh-W_GWM1966
2021,4,27.96,27.96,27.96,W_GWM1966,hh-W_GWM1966
2021,5,28.14,28.14,28.14,W_GWM1966,hh-W_GWM1966
2021,6,27.91,27.91,27.91,W_GWM1966,hh-W_GWM1966
2021,7,27.56,27.56,27.56,W_GWM1966,hh-W_GWM1966
2021,8,27.38,27.38,27.38,W_GWM1966,hh-W_GWM1966
2021,9,27.45,27.45,27.45,W_GWM1966,hh-W_GWM1966
2021,10,27.56,27.56,27.56,W_GWM1966,hh-W_GWM1966
2021,11,27.81,27.81,27.81,W_GWM1966,hh-W_GWM1966
2021,12,28.14,28.14,28.14,W_GWM1966,hh-W_GWM1966
1990,1,,,,W_GWM2107,hh-W_GWM2107
1990,2,,,,W_GWM2107,hh-W_GWM2107
1990,3,,,,W_GWM2107,hh-W_GWM2107
1990,4,,,,W_GWM2107,hh-W_GWM2107
1990,5,,,,W_GWM2107,hh-W_GWM2107
1990,6,,,,W_GWM2107,hh-W_GWM2107
1990,7,,,,W_GWM2107,hh-W_GWM2107
1990,8,,,,W_GWM2107,hh-W_GWM2107
1990,9,,,,W_GWM2107,hh-W_GWM2107
1990,10,,,,W_GWM2107,hh-W_GWM2107
1990,11,,,,W_GWM2107,hh-W_GWM2107
1990,12,,,,W_GWM2107,hh-W_GWM2107
1991,1,,,,W_GWM2107,hh-W_GWM2107
1991,2,,,,W_GWM2107,hh-W_GWM2107
1991,3,,,,W_GWM2107,hh-W_GWM2107
1991,4,,,,W_GWM2107,hh-W_GWM2107
1991,5,,,,W_GWM2107,hh-W_GWM2107
1991,6,,,,W_GWM2107,hh-W_GWM2107
1991,7,,,,W_GWM2107,hh-W_GWM2107
1991,8,,,,W_GWM2107,hh-W_GWM2107
1991,9,,,,W_GWM2107,hh-W_GWM2107
1991,10,,,,W_GWM2107,hh-W_GWM2107
1991,11,,,,W_GWM2107,hh-W_GWM2107
1991,12,,,,W_GWM2107,hh-W_GWM2107
1992,1,,,,W_GWM2107,hh-W_GWM2107
1992,2,,,,W_GWM2107,hh-W_GWM2107
1992,3,,,,W_GWM2107,hh-W_GWM2107
1992,4,,,,W_GWM2107,hh-W_GWM2107
1992,5,,,,W_GWM2107,hh-W_GWM2107
1992,6,,,,W_GWM2107,hh-W_GWM2107
1992,7,,,,W_GWM2107,hh-W_GWM2107
1992,8,,,,W_GWM2107,hh-W_GWM2107
1992,9,,,,W_GWM2107,hh-W_GWM2107
1992,10,,,,W_GWM2107,hh-W_GWM2107
1992,11,,,,W_GWM2107,hh-W_GWM2107
1992,12,,,,W_GWM2107,hh-W_GWM2107
1993,1,,,,W_GWM2107,hh-W_GWM2107
1993,2,,,,W_GWM2107,hh-W_GWM2107
1993,3,,,,W_GWM2107,hh-W_GWM2107
1993,4,,,,W_GWM2107,hh-W_GWM2107
1993,5,,,,W_GWM2107,hh-W_GWM2107
1993,6,,,,W_GWM2107,hh-W_GWM2107
1993,7,,,,W_GWM2107,hh-W_GWM2107
1993,8,,,,W_GWM2107,hh-W_GWM2107
1993,9,,,,W_GWM2107,hh-W_GWM2107
1993,10,,,,W_GWM2107,hh-W_GWM2107
1993,11,,,,W_GWM2107,hh-W_GWM2107
1993,12,,,,W_GWM2107,hh-W_GWM2107
1994,1,,,,W_GWM2107,hh-W_GWM2107
1994,2,,,,W_GWM2107,hh-W_GWM2107
1994,3,,,,W_GWM2107,hh-W_GWM2107
1994,4,,,,W_GWM2107,hh-W_GWM2107
1994,5,,,,W_GWM2107,hh-W_GWM2107
1994,6,,,,W_GWM2107,hh-W_GWM2107
1994,7,,,,W_GWM2107,hh-W_GWM2107
1994,8,,,,W_GWM2107,hh-W_GWM2107
1994,9,,,,W_GWM2107,hh-W_GWM2107
1994,10,,,,W_GWM2107,hh-W_GWM2107
1994,11,,,,W_GWM2107,hh-W_GWM2107
1994,12,,,,W_GWM2107,hh-W_GWM2107
1995,1,,,,W_GWM2107,hh-W_GWM2107
1995,2,,,,W_GWM2107,hh-W_GWM2107
1995,3,,,,W_GWM2107,hh-W_GWM2107
1995,4,,,,W_GWM2107,hh-W_GWM2107
1995,5,,,,W_GWM2107,hh-W_GWM2107
1995,6,,,,W_GWM2107,hh-W_GWM2107
1995,7,,,,W_GWM2107,hh-W_GWM2107
1995,8,,,,W_GWM2107,hh-W_GWM2107
1995,9,,,,W_GWM2107,hh-W_GWM2107
1995,10,,,,W_GWM2107,hh-W_GWM2107
1995,11,,,,W_GWM2107,hh-W_GWM2107
1995,12,,,,W_GWM2107,hh-W_GWM2107
1996,1,,,,W_GWM2107,hh-W_GWM2107
1996,2,,,,W_GWM2107,hh-W_GWM2107
1996,3,,,,W_GWM2107,hh-W_GWM2107
1996,4,,,,W_GWM2107,hh-W_GWM2107
1996,5,,,,W_GWM2107,hh-W_GWM2107
1996,6,,,,W_GWM2107,hh-W_GWM2107
1996,7,,,,W_GWM2107,hh-W_GWM2107
1996,8,,,,W_GWM2107,hh-W_GWM2107
1996,9,,,,W_GWM2107,hh-W_GWM2107
1996,10,,,,W_GWM2107,hh-W_GWM2107
1996,11,,,,W_GWM2107,hh-W_GWM2107
1996,12,,,,W_GWM2107,hh-W_GWM2107
1997,1,,,,W_GWM2107,hh-W_GWM2107
1997,2,,,,W_GWM2107,hh-W_GWM2107
1997,3,,,,W_GWM2107,hh-W_GWM2107
1997,4,,,,W_GWM2107,hh-W_GWM2107
1997,5,,,,W_GWM2107,hh-W_GWM2107
1997,6,,,,W_GWM2107,hh-W_GWM2107
1997,7,,,,W_GWM2107,hh-W_GWM2107
1997,8,,,,W_GWM2107,hh-W_GWM2107
1997,9,,,,W_GWM2107,hh-W_GWM2107
1997,10,,,,W_GWM2107,hh-W_GWM2107
1997,11,,,,W_GWM2107,hh-W_GWM2107
1997,12,,,,W_GWM2107,hh-W_GWM2107
1998,1,,,,W_GWM2107,hh-W_GWM2107
1998,2,,,,W_GWM2107,hh-W_GWM2107
1998,3,,,,W_GWM2107,hh-W_GWM2107
1998,4,,,,W_GWM2107,hh-W_GWM2107
1998,5,,,,W_GWM2107,hh-W_GWM2107
1998,6,,,,W_GWM2107,hh-W_GWM2107
1998,7,,,,W_GWM2107,hh-W_GWM2107
1998,8,,,,W_GWM2107,hh-W_GWM2107
1998,9,,,,W_GWM2107,hh-W_GWM2107
1998,10,,,,W_GWM2107,hh-W_GWM2107
1998,11,,,,W_GWM2107,hh-W_GWM2107
1998,12,,,,W_GWM2107,hh-W_GWM2107
1999,1,,,,W_GWM2107,hh-W_GWM2107
1999,2,,,,W_GWM2107,hh-W_GWM2107
1999,3,,,,W_GWM2107,hh-W_GWM2107
1999,4,,,,W_GWM2107,hh-W_GWM2107
1999,5,,,,W_GWM2107,hh-W_GWM2107
1999,6,,,,W_GWM2107,hh-W_GWM2107
1999,7,,,,W_GWM2107,hh-W_GWM2107
1999,8,,,,W_GWM2107,hh-W_GWM2107
1999,9,,,,W_GWM2107,hh-W_GWM2107
1999,10,,,,W_GWM2107,hh-W_GWM2107
1999,11,,,,W_GWM2107,hh-W_GWM2107
1999,12,,,,W_GWM2107,hh-W_GWM2107
2000,1,,,,W_GWM2107,hh-W_GWM2107
2000,2,,,,W_GWM2107,hh-W_GWM2107
2000,3,,,,W_GWM2107,hh-W_GWM2107
2000,4,,,,W_GWM2107,hh-W_GWM2107
2000,5,,,,W_GWM2107,hh-W_GWM2107
2000,6,,,,W_GWM2107,hh-W_GWM2107
2000,7,,,,W_GWM2107,hh-W_GWM2107
2000,8,,,,W_GWM2107,hh-W_GWM2107
2000,9,,,,W_GWM2107,hh-W_GWM2107
2000,10,,,,W_GWM2107,hh-W_GWM2107
2000,11,,,,W_GWM2107,hh-W_GWM2107
2000,12,,,,W_GWM2107,hh-W_GWM2107
2001,1,,,,W_GWM2107,hh-W_GWM2107
2001,2,,,,W_GWM2107,hh-W_GWM2107
2001,3,,,,W_GWM2107,hh-W_GWM2107
2001,4,,,,W_GWM2107,hh-W_GWM2107
2001,5,,,,W_GWM2107,hh-W_GWM2107
2001,6,,,,W_GWM2107,hh-W_GWM2107
2001,7,,,,W_GWM2107,hh-W_GWM2107
2001,8,,,,W_GWM2107,hh-W_GWM2107
2001,9,,,,W_GWM2107,hh-W_GWM2107
2001,10,,,,W_GWM2107,hh-W_GWM2107
2001,11,,,,W_GWM2107,hh-W_GWM2107
2001,12,,,,W_GWM2107,hh-W_GWM2107
2002,1,,,,W_GWM2107,hh-W_GWM2107
2002,2,,,,W_GWM2107,hh-W_GWM2107
2002,3,,,,W_GWM2107,hh-W_GWM2107
2002,4,,,,W_GWM2107,hh-W_GWM2107
2002,5,,,,W_GWM2107,hh-W_GWM2107
2002,6,,,,W_GWM2107,hh-W_GWM2107
2002,7,,,,W_GWM2107,hh-W_GWM2107
2002,8,,,,W_GWM2107,hh-W_GWM2107
2002,9,,,,W_GWM2107,hh-W_GWM2107
2002,10,,,,W_GWM2107,hh-W_GWM2107
2002,11,,,,W_GWM2107,hh-W_GWM2107
2002,12,,,,W_GWM2107,hh-W_GWM2107
2003,1,,,,W_GWM2107,hh-W_GWM2107
2003,2,,,,W_GWM2107,hh-W_GWM2107
2003,3,,,,W_GWM2107,hh-W_GWM2107
2003,4,,,,W_GWM2107,hh-W_GWM2107
2003,5,,,,W_GWM2107,hh-W_GWM2107
2003,6,,,,W_GWM2107,hh-W_GWM2107
2003,7,,,,W_GWM2107,hh-W_GWM2107
2003,8,,,,W_GWM2107,hh-W_GWM2107
2003,9,,,,W_GWM2107,hh-W_GWM2107
2003,10,,,,W_GWM2107,hh-W_GWM2107
2003,11,,,,W_GWM2107,hh-W_GWM2107
2003,12,,,,W_GWM2107,hh-W_GWM2107
2004,1,,,,W_GWM2107,hh-W_GWM2107
2004,2,,,,W_GWM2107,hh-W_GWM2107
2004,3,,,,W_GWM2107,hh-W_GWM2107
2004,4,,,,W_GWM2107,hh-W_GWM2107
2004,5,,,,W_GWM2107,hh-W_GWM2107
2004,6,,,,W_GWM2107,hh-W_GWM2107
2004,7,,,,W_GWM2107,hh-W_GWM2107
2004,8,,,,W_GWM2107,hh-W_GWM2107
2004,9,,,,W_GWM2107,hh-W_GWM2107
2004,10,,,,W_GWM2107,hh-W_GWM2107
2004,11,,,,W_GWM2107,hh-W_GWM2107
2004,12,,,,W_GWM2107,hh-W_GWM2107
2005,1,,,,W_GWM2107,hh-W_GWM2107
2005,2,,,,W_GWM2107,hh-W_GWM2107
2005,3,,,,W_GWM2107,hh-W_GWM2107
2005,4,,,,W_GWM2107,hh-W_GWM2107
2005,5,,,,W_GWM2107,hh-W_GWM2107
2005,6,,,,W_GWM2107,hh-W_GWM2107
2005,7,,,,W_GWM2107,hh-W_GWM2107
2005,8,,,,W_GWM2107,hh-W_GWM2107
2005,9,,,,W_GWM2107,hh-W_GWM2107
2005,10,,,,W_GWM2107,hh-W_GWM2107
2005,11,,,,W_GWM2107,hh-W_GWM2107
2005,12,,,,W_GWM2107,hh-W_GWM2107
2006,1,,,,W_GWM2107,hh-W_GWM2107
2006,2,,,,W_GWM2107,hh-W_GWM2107
2006,3,,,,W_GWM2107,hh-W_GWM2107
2006,4,,,,W_GWM2107,hh-W_GWM2107
2006,5,,,,W_GWM2107,hh-W_GWM2107
2006,6,,,,W_GWM2107,hh-W_GWM2107
2006,7,,,,W_GWM2107,hh-W_GWM2107
2006,8,,,,W_GWM2107,hh-W_GWM2107
2006,9,,,,W_GWM2107,hh-W_GWM2107
2006,10,,,,W_GWM2107,hh-W_GWM2107
2006,11,,,,W_GWM2107,hh-W_GWM2107
2006,12,,,,W_GWM2107,hh-W_GWM2107
2007,1,,,,W_GWM2107,hh-W_GWM2107
2007,2,,,,W_GWM2107,hh-W_GWM2107
2007,3,,,,W_GWM2107,hh-W_GWM2107
2007,4,,,,W_GWM2107,hh-W_GWM2107
2007,5,,,,W_GWM2107,hh-W_GWM2107
2007,6,,,,W_GWM2107,hh-W_GWM2107
2007,7,,,,W_GWM2107,hh-W_GWM2107
2007,8,,,,W_GWM2107,hh-W_GWM2107
2007,9,,,,W_GWM2107,hh-W_GWM2107
2007,10,,,,W_GWM2107,hh-W_GWM2107
2007,11,,,,W_GWM2107,hh-W_GWM2107
2007,12,,,,W_GWM2107,hh-W_GWM2107
2008,1,,,,W_GWM2107,hh-W_GWM2107
2008,2,,,,W_GWM2107,hh-W_GWM2107
2008,3,,,,W_GWM2107,hh-W_GWM2107
2008,4,,,,W_GWM2107,hh-W_GWM2107
2008,5,,,,W_GWM2107,hh-W_GWM2107
2008,6,,,,W_GWM2107,hh-W_GWM2107
2008,7,,,,W_GWM2107,hh-W_GWM2107
2008,8,,,,W_GWM2107,hh-W_GWM2107
2008,9,,,,W_GWM2107,hh-W_GWM2107
2008,10,,,,W_GWM2107,hh-W_GWM2107
2008,11,,,,W_GWM2107,hh-W_GWM2107
2008,12,,,,W_GWM2107,hh-W_GWM2107
2009,1,,,,W_GWM2107,hh-W_GWM2107
2009,2,,,,W_GWM2107,hh-W_GWM2107
2009,3,,,,W_GWM2107,hh-W_GWM2107
2009,4,,,,W_GWM2107,hh-W_GWM2107
2009,5,,,,W_GWM2107,hh-W_GWM2107
2009,6,,,,W_GWM2107,hh-W_GWM2107
2009,7,,,,W_GWM2107,hh-W_GWM2107
2009,8,,,,W_GWM2107,hh-W_GWM2107
2009,9,,,,W_GWM2107,hh-W_GWM2107
2009,10,,,,W_GWM2107,hh-W_GWM2107
2009,11,,,,W_GWM2107,hh-W_GWM2107
2009,12,,,,W_GWM2107,hh-W_GWM2107
2010,1,,,,W_GWM2107,hh-W_GWM2107
2010,2,,,,W_GWM2107,hh-W_GWM2107
2010,3,,,,W_GWM2107,hh-W_GWM2107
2010,4,,,,W_GWM2107,hh-W_GWM2107
2010,5,,,,W_GWM2107,hh-W_GWM2107
2010,6,,,,W_GWM2107,hh-W_GWM2107
2010,7,,,,W_GWM2107,hh-W_GWM2107
2010,8,,,,W_GWM2107,hh-W_GWM2107
2010,9,,,,W_GWM2107,hh-W_GWM2107
2010,10,,,,W_GWM2107,hh-W_GWM2107
2010,11,,,,W_GWM2107,hh-W_GWM2107
2010,12,,,,W_GWM2107,hh-W_GWM2107
2011,1,,,,W_GWM2107,hh-W_GWM2107
2011,2,,,,W_GWM2107,hh-W_GWM2107
2011,3,,,,W_GWM2107,hh-W_GWM2107
2011,4,,,,W_GWM2107,hh-W_GWM2107
2011,5,,,,W_GWM2107,hh-W_GWM2107
2011,6,,,,W_GWM2107,hh-W_GWM2107
2011,7,,,,W_GWM2107,hh-W_GWM2107
2011,8,,,,W_GWM2107,hh-W_GWM2107
2011,9,,,,W_GWM2107,hh-W_GWM2107
2011,10,,,,W_GWM2107,hh-W_GWM2107
2011,11,,,,W_GWM2107,hh-W_GWM2107
2011,12,,,,W_GWM2107,hh-W_GWM2107
2012,1,,,,W_GWM2107,hh-W_GWM2107
2012,2,,,,W_GWM2107,hh-W_GWM2107
2012,3,,,,W_GWM2107,hh-W_GWM2107
2012,4,,,,W_GWM2107,hh-W_GWM2107
2012,5,,,,W_GWM2107,hh-W_GWM2107
2012,6,,,,W_GWM2107,hh-W_GWM2107
2012,7,,,,W_GWM2107,hh-W_GWM2107
2012,8,,,,W_GWM2107,hh-W_GWM2107
2012,9,,,,W_GWM2107,hh-W_GWM2107
2012,10,,,,W_GWM2107,hh-W_GWM2107
2012,11,,,,W_GWM2107,hh-W_GWM2107
2012,12,,,,W_GWM2107,hh-W_GWM2107
2013,1,,,,W_GWM2107,hh-W_GWM2107
2013,2,,,,W_GWM2107,hh-W_GWM2107
2013,3,,,,W_GWM2107,hh-W_GWM2107
2013,4,,,,W_GWM2107,hh-W_GWM2107
2013,5,,,,W_GWM2107,hh-W_GWM2107
2013,6,,,,W_GWM2107,hh-W_GWM2107
2013,7,,,,W_GWM2107,hh-W_GWM2107
2013,8,,,,W_GWM2107,hh-W_GWM2107
2013,9,,,,W_GWM2107,hh-W_GWM2107
2013,10,,,,W_GWM2107,hh-W_GWM2107
2013,11,,,,W_GWM2107,hh-W_GWM2107
2013,12,,,,W_GWM2107,hh-W_GWM2107
2014,1,,,,W_GWM2107,hh-W_GWM2107
2014,2,,,,W_GWM2107,hh-W_GWM2107
2014,3,,,,W_GWM2107,hh-W_GWM2107
2014,4,,,,W_GWM2107,hh-W_GWM2107
2014,5,,,,W_GWM2107,hh-W_GWM2107
2014,6,,,,W_GWM2107,hh-W_GWM2107
2014,7,,,,W_GWM2107,hh-W_GWM2107
2014,8,,,,W_GWM2107,hh-W_GWM2107
2014,9,,,,W_GWM2107,hh-W_GWM2107
2014,10,,,,W_GWM2107,hh-W_GWM2107
2014,11,,,,W_GWM2107,hh-W_GWM2107
2014,12,,,,W_GWM2107,hh-W_GWM2107
2015,1,,,,W_GWM2107,hh-W_GWM2107
2015,2,,,,W_GWM2107,hh-W_GWM2107
2015,3,,,,W_GWM2107,hh-W_GWM2107
2015,4,,,,W_GWM2107,hh-W_GWM2107
2015,5,,,,W_GWM2107,hh-W_GWM2107
2015,6,,,,W_GWM2107,hh-W_GWM2107
2015,7,,,,W_GWM2107,hh-W_GWM2107
2015,8,,,,W_GWM2107,hh-W_GWM2107
2015,9,,,,W_GWM2107,hh-W_GWM2107
2015,10,,,,W_GWM2107,hh-W_GWM2107
2015,11,11.97,11.97,11.97,W_GWM2107,hh-W_GWM2107
2015,12,12.18,12.18,12.18,W_GWM2107,hh-W_GWM2107
2016,1,12.22,12.22,12.22,W_GWM2107,hh-W_GWM2107
2016,2,12.35,12.35,12.35,W_GWM2107,hh-W_GWM2107
2016,3,12.48,12.48,12.48,W_GWM2107,hh-W_GWM2107
2016,4,12.44,12.44,12.44,W_GWM2107,hh-W_GWM2107
2016,5,12.38,12.38,12.38,W_GWM2107,hh-W_GWM2107
2016,6,12.31,12.31,12.31,W_GWM2107,hh-W_GWM2107
2016,7,12.37,12.37,12.37,W_GWM2107,hh-W_GWM2107
2016,8,12.36,12.36,12.36,W_GWM2107,hh-W_GWM2107
2016,9,12.22,12.22,12.22,W_GWM2107,hh-W_GWM2107
2016,10,12.12,12.12,12.12,W_GWM2107,hh-W_GWM2107
2016,11,12.05,12.05,12.05,W_GWM2107,hh-W_GWM2107
2016,12,12.01,12.01,12.01,W_GWM2107,hh-W_GWM2107
2017,1,12.1,12.1,12.1,W_GWM2107,hh-W_GWM2107
2017,2,12.12,12.12,12.12,W_GWM2107,hh-W_GWM2107
2017,3,12.28,12.28,12.28,W_GWM2107,hh-W_GWM2107
2017,4,12.34,12.34,12.34,W_GWM2107,hh-W_GWM2107
2017,5,12.35,12.35,12.35,W_GWM2107,hh-W_GWM2107
2017,6,12.41,12.41,12.41,W_GWM2107,hh-W_GWM2107
